# Created by Octave 6.4.0, Thu Apr 07 20:49:10 2022 GMT <unknown@himayaa91>
# name: u22
# type: matrix
# rows: 22
# columns: 22
 2314.8926484837325 2791.7820912831726 2727.5213526328648 2553.8131495464504 1444.515603047103 1580.6036365850537 1661.4109163444637 2325.8057333057582 1387.7406735444081 1697.8031428237909 0 1838.1988394363259 1868.2578894191759 1843.7275221064551 1789.5348595594382 2191.3989993238829 2656.7202390639009 2540.5090179578133 1700.8156257618923 1777.3059846735378 1789.6773189251005 2460.2860675381685
 479.94712198694083 956.12614955026254 901.59267100700583 751.76258312432412 713.27078819904636 306.2327146928497 177.79399149279428 515.99027060616265 591.82497510436212 333.42142306649919 1838.1988394363259 0 68.417455462188784 179.214168353508 336.75540497890688 362.03073818087699 821.55034805645084 748.26415658007716 273.9294600650565 214.40158041937369 217.21186069786307 641.14100736511648
 448.11454089569901 933.42225813383561 887.02054792659078 704.55456184361401 691.70355818186044 308.62023036333665 216.07571792708973 469.22003095637461 650.8874669956341 400.69626994151793 1868.2578894191759 68.417455462188784 0 122.64854541867443 287.50261558679767 353.59030135405914 789.58625216711573 698.71921277320837 340.77893116071198 281.55137061199071 283.94123905204492 598.77344261046153
 496.3074559984683 987.36443245603118 954.36865220663663 711.32765997651074 593.60482660208777 264.12821799075533 250.98347614234748 484.25696679571143 705.2171074501349 495.23261595583381 1843.7275221064551 179.214168353508 122.64854541867443 0 167.28705281796633 440.43927173172392 828.66039428267231 699.39146335389239 432.42522619831215 386.3350564474905 391.0773482847606 619.91759245424976
 619.21984381496452 1103.7390658728182 1084.0993296023298 783.05654048787369 453.56826452268007 256.64765537650987 343.53464712367537 576.61945316478318 776.54807542792832 622.49746958358594 1789.5348595594382 336.75540497890688 287.50261558679767 167.28705281796633 0 593.41861571235438 932.55828455407197 764.35344394685126 559.11861938191998 528.51488648688974 535.5152386079892 711.37875263281308
 183.26654276879185 602.25499334196184 540.94220624328386 494.12834084044869 1033.0050912766769 660.14068299296628 535.54045109451386 297.22551812670076 878.2658339511662 557.23255125343667 2191.3989993238829 362.03073818087699 353.59030135405914 440.43927173172392 593.41861571235438 0 490.50533358867955 506.00134388456991 525.28993725633825 441.16814297503061 431.84639379200365 368.29261253446202
 342.94671593236728 191.93472374572642 250.00502384075654 228.79774457104634 1381.0857395260684 1086.476014498573 997.92191026607895 357.70220833464401 1367.697302776681 1046.0670731039527 2656.7202390639009 821.55034805645084 789.58625216711573 828.66039428267231 932.55828455407197 490.50533358867955 0 265.04835952553964 1014.6806059390243 930.52405988235057 921.33097495342952 227.99236854138391
 323.85409309050692 452.12991981498971 509.98682915665432 37.289525972124487 1193.614123356821 961.99572513912494 913.55637398157228 234.7015882927646 1333.4648857342238 1033.6365885783448 2540.5090179578133 748.26415658007716 698.71921277320837 699.39146335389239 764.35344394685126 506.00134388456991 265.04835952553964 0 989.11173067933828 907.76641548373175 901.78109844352025 143.12747366309367
 688.15483282246703 1117.3122272933131 1038.4361553353929 986.96161766001512 818.62454674427147 395.87221535410231 227.52035510907302 755.92731394991586 354.02192128121862 64.491410115283927 1700.8156257618923 273.9294600650565 340.77893116071198 432.42522619831215 559.11861938191998 525.28993725633825 1014.6806059390243 989.11173067933828 0 85.167996001450817 94.776206542558768 867.23348710165567
 604.52747437211565 1034.4241196433657 957.31952045627895 904.84575244415123 832.37053323550037 403.0265223434568 226.33974468933556 675.09766208796452 438.18685425919278 128.65707694234118 1777.3059846735378 214.40158041937369 281.55137061199071 386.3350564474905 528.51488648688974 441.16814297503061 930.52405988235057 907.76641548373175 85.167996001450817 0 14.496525532708263 784.39637599087109
 596.82678760119518 1023.7278873706158 945.85311676430138 898.37902089860677 844.08667363723123 414.61006767260767 237.85647382026829 669.48520506053057 447.44781057024392 133.11721007078259 1789.6773189251005 217.21186069786307 283.94123905204492 391.0773482847606 535.5152386079892 431.84639379200365 921.33097495342952 901.78109844352025 94.776206542558768 14.496525532708263 0 777.42556219815231
 186.52925145189266 414.13252673710525 437.59848189744611 126.95584261070276 1156.9026719930391 882.01178962216579 813.008709892468 137.20462982962755 1216.2408654711683 908.27427030422427 2460.2860675381685 641.14100736511648 598.77344261046153 619.91759245424976 711.37875263281308 368.29261253446202 227.99236854138391 143.12747366309367 867.23348710165567 784.39637599087109 777.42556219815231 0


